Code Prefix,Code,Category,Sex,Age,2006,2011,2016
T08,T08-3,English Speaking,Females,5 - 9,18,51,52
T08,T08-3,English Speaking,Persons,5 - 9,56,104,111
T08,T08-4,English Speaking,Males,5 - 9,15,14,16
T08,T08-4,English Speaking,Females,5 - 9,9,21,16
T08,T08-4,English Speaking,Persons,5 - 9,27,32,30
T08,T08-5,English Speaking,Males,5 - 9,0,3,0
T08,T08-5,English Speaking,Females,15 - 19,0,3,0
T08,T08-5,English Speaking,Persons,15 - 19,0,3,0
T08,T08-5,English Speaking,Females,5 - 9,0,6,0
T08,T08-5,English Speaking,Persons,5 - 9,0,5,0
T08,T08-5,English Speaking,Males,10 - 14,0,0,0
T08,T08-5,English Speaking,Females,10 - 14,0,0,0
T08,T08-5,English Speaking,Persons,10 - 14,0,0,0
T08,T08-5,English Speaking,Males,15 - 19,0,0,0
T08,T08-6,English Speaking,Males,5 - 9,39,35,41
T08,T08-6,English Speaking,Females,5 - 9,38,31,32
T08,T08-6,English Speaking,Persons,5 - 9,78,68,73
T08,T08-Z,English Speaking,Males,5 - 9,0,3,0
T08,T08-Z,English Speaking,Persons,10 - 14,0,3,0
T08,T08-Z,English Speaking,Females,5 - 9,0,0,0
T08,T08-Z,English Speaking,Males,10 - 14,0,0,0
T08,T08-Z,English Speaking,Females,10 - 14,0,0,0
T08,T08-Z,English Speaking,Persons,5 - 9,0,6,0
T08,T08-TOT,English Speaking,Males,5 - 9,565,653,767
T08,T08-TOT,English Speaking,Females,5 - 9,528,673,754
T08,T08-TOT,English Speaking,Persons,5 - 9,1091,1327,1518
T08,T08-TOT,English Speaking,Persons,10 - 14,1091,1100,1176
T08,T08-1,English Speaking,Males,10 - 14,461,392,443
T08,T08-1,English Speaking,Females,10 - 14,352,388,430
T08,T08-1,English Speaking,Persons,10 - 14,818,782,870
T08,T08-2,English Speaking,Males,10 - 14,55,90,70
T08,T08-2,English Speaking,Persons,10 - 14,123,168,181
T08,T08-3,English Speaking,Males,10 - 14,27,30,19
T08,T08-3,English Speaking,Females,10 - 14,27,35,16
T08,T08-3,English Speaking,Persons,10 - 14,50,64,38
T08,T08-4,English Speaking,Males,10 - 14,7,6,3
T08,T08-4,English Speaking,Females,10 - 14,0,5,3
T08,T08-4,English Speaking,Persons,10 - 14,4,13,7
T08,T08-6,English Speaking,Males,10 - 14,43,31,41
T08,T08-6,English Speaking,Females,10 - 14,48,40,45
T08,T08-6,English Speaking,Persons,10 - 14,89,76,81
T08,T08-TOT,English Speaking,Males,10 - 14,594,551,577
T08,T08-TOT,English Speaking,Females,10 - 14,495,550,598
T08,T08-1,English Speaking,Males,15 - 19,526,620,527
T08,T08-1,English Speaking,Females,15 - 19,524,538,543
T08,T08-1,English Speaking,Persons,15 - 19,1054,1158,1070
T08,T08-2,English Speaking,Males,15 - 19,99,91,138
T08,T08-2,English Speaking,Females,15 - 19,71,88,131
T08,T08-2,English Speaking,Persons,15 - 19,171,186,270
T08,T08-3,English Speaking,Males,15 - 19,57,88,80
T08,T08-3,English Speaking,Females,15 - 19,88,55,68
T08,T08-3,English Speaking,Persons,15 - 19,139,140,142
T08,T08-4,English Speaking,Males,15 - 19,19,17,8
T08,T08-4,English Speaking,Females,15 - 19,20,18,24
T08,T08-4,English Speaking,Persons,15 - 19,32,41,31
T08,T08-6,English Speaking,Males,15 - 19,69,56,52
T08,T08-6,English Speaking,Persons,15 - 19,122,109,100
T08,T08-Z,English Speaking,Males,15 - 19,5,0,0
T08,T08-Z,English Speaking,Females,15 - 19,3,0,0
T08,T08-Z,English Speaking,Persons,15 - 19,6,0,0
T08,T08-TOT,English Speaking,Males,15 - 19,762,881,808
T08,T08-TOT,English Speaking,Females,15 - 19,760,763,810
T08,T08-TOT,English Speaking,Persons,15 - 19,1528,1641,1614
T08,T08-1,English Speaking,Males,20 - 24,859,903,995
T08,T08-1,English Speaking,Females,20 - 24,918,906,905
T08,T08-1,English Speaking,Persons,20 - 24,1782,1808,1897
T08,T08-2,English Speaking,Males,20 - 24,224,293,251
T08,T08-2,English Speaking,Females,20 - 24,217,263,239
T08,T08-2,English Speaking,Persons,20 - 24,449,556,488
T08,T08-3,English Speaking,Males,20 - 24,230,308,259
T08,T08-3,English Speaking,Females,20 - 24,249,305,243
T08,T08-3,English Speaking,Persons,20 - 24,481,614,499
T08,T08-4,English Speaking,Males,20 - 24,40,48,71
T08,T08-4,English Speaking,Females,20 - 24,47,86,53
T08,T08-4,English Speaking,Persons,20 - 24,89,136,131
T12,T12-TOT,School Year,Males,15 - 19,181,174,132
T12,T12-TOT,School Year,Females,15 - 19,158,143,102
T12,T12-TOT,School Year,Persons,15 - 19,339,317,237
T12,T12-1,School Year,Males,15 - 19,84,104,86
T12,T12-1,School Year,Females,15 - 19,88,78,64
T12,T12-1,School Year,Persons,15 - 19,173,183,148
T12,T12-2,School Year,Males,15 - 19,43,26,19
T12,T12-2,School Year,Females,15 - 19,20,25,12
T12,T12-2,School Year,Persons,15 - 19,59,51,30
T12,T12-3,School Year,Males,15 - 19,43,34,24
T12,T12-3,School Year,Females,15 - 19,40,32,11
T12,T12-3,School Year,Persons,15 - 19,74,64,40
T12,T12-4,School Year,Males,15 - 19,15,3,6
T12,T12-4,School Year,Females,15 - 19,7,7,7
T12,T12-4,School Year,Persons,15 - 19,20,10,12
T12,T12-5,School Year,Males,15 - 19,3,0,0
T12,T12-5,School Year,Females,25 - 29,3,6,11
T12,T12-5,School Year,Females,15 - 19,4,0,0
T12,T12-5,School Year,Males,25 - 29,4,7,6
T12,T12-5,School Year,Persons,15 - 19,7,4,3
T12,T12-5,School Year,Males,35 - 39,7,10,11
T12,T12-6,School Year,Males,15 - 19,0,0,0
T12,T12-6,School Year,Females,15 - 19,0,0,0
T12,T12-6,School Year,Persons,15 - 19,0,0,0
T12,T12-6,School Year,Males,20 - 24,0,3,10
T12,T12-6,School Year,Males,25 - 29,0,9,9
T12,T12-6,School Year,Females,25 - 29,0,3,7
T12,T12-6,School Year,Persons,25 - 29,0,14,16
T12,T12-Z,School Year,Males,15 - 19,3,0,0
T12,T12-Z,School Year,Females,15 - 19,0,3,0
T12,T12-Z,School Year,Persons,15 - 19,6,0,6
T12,T12-TOT,School Year,Males,20 - 24,662,779,714
T12,T12-TOT,School Year,Females,20 - 24,647,734,627
T12,T12-TOT,School Year,Persons,20 - 24,1310,1514,1341
T12,T12-1,School Year,Males,20 - 24,438,587,559
T12,T12-1,School Year,Females,20 - 24,484,589,518
T12,T12-1,School Year,Persons,20 - 24,927,1181,1084
T12,T12-2,School Year,Males,20 - 24,86,86,64
T12,T12-2,School Year,Females,30 - 34,86,53,62
T12,T12-2,School Year,Females,20 - 24,65,56,52
T12,T12-2,School Year,Persons,20 - 24,150,147,119
T12,T12-3,School Year,Males,20 - 24,106,70,59
T12,T12-3,School Year,Females,20 - 24,76,56,35
T12,T12-3,School Year,Persons,20 - 24,176,128,94
T12,T12-4,School Year,Males,20 - 24,13,9,11
T12,T12-4,School Year,Females,20 - 24,13,4,10
T12,T12-4,School Year,Persons,20 - 24,22,17,20
T12,T12-5,School Year,Males,20 - 24,9,5,10
T12,T12-5,School Year,Males,30 - 34,9,12,6
T12,T12-5,School Year,Females,20 - 24,6,3,3
T12,T12-5,School Year,Females,30 - 34,6,7,7
T12,T12-5,School Year,Persons,20 - 24,12,6,13
T12,T12-6,School Year,Females,20 - 24,4,7,3
T12,T12-6,School Year,Persons,20 - 24,7,11,13
T12,T12-Z,School Year,Males,20 - 24,10,15,3
T12,T12-Z,School Year,Females,20 - 24,8,8,3
T12,T12-Z,School Year,Persons,20 - 24,21,24,9
T12,T12-Z,School Year,Males,35 - 39,21,19,8
T12,T12-TOT,School Year,Males,25 - 29,950,1431,1429
T12,T12-TOT,School Year,Females,25 - 29,983,1300,1384
T12,T12-TOT,School Year,Persons,25 - 29,1936,2737,2815
T12,T12-1,School Year,Males,25 - 29,707,1133,1155
T12,T12-1,School Year,Females,25 - 29,814,1103,1216
T12,T12-1,School Year,Persons,25 - 29,1515,2237,2380
T12,T12-2,School Year,Males,25 - 29,80,113,113
T12,T12-2,School Year,Females,25 - 29,62,78,64
T12,T12-2,School Year,Persons,25 - 29,143,190,173
T12,T12-3,School Year,Males,25 - 29,122,122,121
T12,T12-3,School Year,Females,25 - 29,86,83,67
T12,T12-3,School Year,Persons,25 - 29,207,210,182
T12,T12-4,School Year,Males,25 - 29,16,17,15
T12,T12-4,School Year,Females,25 - 29,9,10,7
T12,T12-4,School Year,Persons,25 - 29,28,26,22
T12,T12-5,School Year,Persons,25 - 29,10,10,15
T12,T12-Z,School Year,Males,25 - 29,15,33,7
T12,T12-Z,School Year,Females,25 - 29,7,21,15
T12,T12-Z,School Year,Persons,25 - 29,24,51,24
T12,T12-TOT,School Year,Males,30 - 34,1033,1326,1579
T12,T12-TOT,School Year,Females,30 - 34,1040,1217,1476
T12,T12-TOT,School Year,Persons,30 - 34,2070,2538,3048
T12,T12-1,School Year,Males,30 - 34,735,1071,1347
T12,T12-1,School Year,Females,30 - 34,813,1043,1341
T12,T12-1,School Year,Persons,30 - 34,1543,2111,2685
T12,T12-2,School Year,Males,30 - 34,104,100,87
T12,T12-2,School Year,Persons,30 - 34,185,149,148
T12,T12-3,School Year,Males,30 - 34,147,107,111
T12,T12-3,School Year,Females,30 - 34,99,75,61
T12,T12-3,School Year,Persons,30 - 34,245,178,170
T12,T12-4,School Year,Males,30 - 34,14,15,11
T12,T12-4,School Year,Females,30 - 34,14,7,3
T12,T12-4,School Year,Persons,30 - 34,29,21,12
T12,T12-5,School Year,Persons,30 - 34,19,16,13
T12,T12-6,School Year,Males,30 - 34,6,8,11
T12,T12-6,School Year,Females,30 - 34,3,11,3
T12,T12-6,School Year,Females,35 - 39,3,3,7
T12,T12-6,School Year,Persons,30 - 34,12,15,14
T12,T12-6,School Year,Persons,35 - 39,12,11,9
T12,T12-Z,School Year,Males,30 - 34,18,27,12
T12,T12-Z,School Year,Females,35 - 39,18,20,8
T12,T12-Z,School Year,Females,30 - 34,17,23,3
T12,T12-Z,School Year,Persons,30 - 34,42,49,18
T12,T12-TOT,School Year,Males,35 - 39,952,1144,1231
T12,T12-TOT,School Year,Females,35 - 39,829,1023,1094
T12,T12-TOT,School Year,Persons,35 - 39,1782,2164,2319
T12,T12-1,School Year,Males,35 - 39,586,864,1015
T12,T12-1,School Year,Females,35 - 39,569,798,952
T12,T12-1,School Year,Persons,35 - 39,1149,1657,1967
T12,T12-2,School Year,Males,35 - 39,118,79,72
T12,T12-2,School Year,Females,35 - 39,97,69,34
T12,T12-2,School Year,Persons,35 - 39,209,150,107
T12,T12-3,School Year,Males,35 - 39,189,137,109
T12,T12-3,School Year,Females,35 - 39,132,118,72
T12,T12-3,School Year,Persons,35 - 39,321,249,186
T12,T12-4,School Year,Males,35 - 39,18,22,12
T12,T12-4,School Year,Females,35 - 39,8,13,3
T12,T12-4,School Year,Persons,35 - 39,30,34,18
T12,T12-5,School Year,Females,35 - 39,11,5,5
T12,T12-5,School Year,Persons,35 - 39,21,15,16
T12,T12-6,School Year,Males,35 - 39,8,8,4
T12,T12-Z,School Year,Persons,35 - 39,44,36,18
T15,T15-TOT,Volunteer Status,Males,15 - 19,762,881,808
T15,T15-1,Volunteer Status,Males,15 - 19,559,634,580
T15,T15-2,Volunteer Status,Males,15 - 19,95,148,163
T15,T15-Z,Volunteer Status,Males,15 - 19,115,96,60
T15,T15-Z,Volunteer Status,Males,35 - 39,115,146,158
T15,T15-TOT,Volunteer Status,Females,15 - 19,760,763,810
T15,T15-1,Volunteer Status,Females,15 - 19,533,494,524
T15,T15-2,Volunteer Status,Females,15 - 19,137,184,226
T15,T15-2,Volunteer Status,Males,35 - 39,137,174,257
T15,T15-Z,Volunteer Status,Females,15 - 19,95,86,61
T15,T15-Z,Volunteer Status,Males,40 - 44,95,97,118
T15,T15-TOT,Volunteer Status,Persons,15 - 19,1528,1641,1614
T15,T15-1,Volunteer Status,Persons,15 - 19,1091,1126,1104
T15,T15-2,Volunteer Status,Persons,15 - 19,227,335,393
T15,T15-2,Volunteer Status,Females,25 - 29,227,265,368
T15,T15-Z,Volunteer Status,Persons,15 - 19,210,183,119
T15,T15-TOT,Volunteer Status,Males,20 - 24,1506,1771,1703
T15,T15-1,Volunteer Status,Males,20 - 24,1144,1333,1280
T15,T15-2,Volunteer Status,Males,20 - 24,188,192,289
T15,T15-Z,Volunteer Status,Males,20 - 24,177,249,135
T15,T15-TOT,Volunteer Status,Females,20 - 24,1592,1702,1565
T15,T15-1,Volunteer Status,Females,20 - 24,1179,1224,1054
T15,T15-2,Volunteer Status,Females,20 - 24,248,317,384
T15,T15-Z,Volunteer Status,Females,20 - 24,158,154,129
T15,T15-TOT,Volunteer Status,Persons,20 - 24,3095,3474,3266
T15,T15-1,Volunteer Status,Persons,20 - 24,2323,2556,2333
T15,T15-2,Volunteer Status,Persons,20 - 24,436,508,670
T15,T15-Z,Volunteer Status,Persons,20 - 24,337,403,264
T15,T15-TOT,Volunteer Status,Males,25 - 29,1400,2086,2081
T15,T15-1,Volunteer Status,Males,25 - 29,1069,1660,1582
T15,T15-2,Volunteer Status,Males,25 - 29,164,188,261
T15,T15-Z,Volunteer Status,Males,25 - 29,170,239,234
T15,T15-TOT,Volunteer Status,Females,25 - 29,1412,1870,2079
T15,T15-1,Volunteer Status,Females,25 - 29,1053,1456,1496
T15,T15-Z,Volunteer Status,Females,25 - 29,137,151,219
T15,T15-TOT,Volunteer Status,Persons,25 - 29,2815,3959,4155
T15,T15-1,Volunteer Status,Persons,25 - 29,2120,3115,3077
T15,T15-2,Volunteer Status,Persons,25 - 29,388,455,627
T15,T15-Z,Volunteer Status,Persons,25 - 29,306,393,451
T15,T15-TOT,Volunteer Status,Males,30 - 34,1382,1699,2074
T15,T15-1,Volunteer Status,Males,30 - 34,1088,1342,1613
T15,T15-2,Volunteer Status,Males,30 - 34,145,204,251
T15,T15-Z,Volunteer Status,Males,30 - 34,146,148,208
T15,T15-TOT,Volunteer Status,Females,30 - 34,1387,1605,1954
T15,T15-1,Volunteer Status,Females,30 - 34,1048,1217,1418
T15,T15-2,Volunteer Status,Females,30 - 34,214,266,335
T15,T15-Z,Volunteer Status,Females,30 - 34,123,118,202
T15,T15-TOT,Volunteer Status,Persons,30 - 34,2769,3305,4032
T15,T15-1,Volunteer Status,Persons,30 - 34,2137,2565,3034
T15,T15-2,Volunteer Status,Persons,30 - 34,364,473,589
T15,T15-Z,Volunteer Status,Persons,30 - 34,270,269,407
T15,T15-TOT,Volunteer Status,Males,35 - 39,1172,1423,1533
T15,T15-1,Volunteer Status,Males,35 - 39,911,1105,1116
T15,T15-TOT,Volunteer Status,Females,35 - 39,1051,1280,1399
T15,T15-1,Volunteer Status,Females,35 - 39,802,943,985
T15,T15-2,Volunteer Status,Females,35 - 39,170,241,286
T15,T15-Z,Volunteer Status,Females,35 - 39,80,94,126
T15,T15-TOT,Volunteer Status,Persons,35 - 39,2224,2698,2932
T15,T15-1,Volunteer Status,Persons,35 - 39,1719,2047,2103
T15,T15-2,Volunteer Status,Persons,35 - 39,312,414,548
T15,T15-Z,Volunteer Status,Persons,35 - 39,195,241,285
T15,T15-TOT,Volunteer Status,Males,40 - 44,951,1139,1172
T15,T15-1,Volunteer Status,Males,40 - 44,716,882,842
T15,T15-2,Volunteer Status,Males,40 - 44,147,158,213
T15,T15-TOT,Volunteer Status,Females,40 - 44,879,1030,1118
T15,T15-1,Volunteer Status,Females,40 - 44,606,718,720
T15,T15-2,Volunteer Status,Females,40 - 44,185,230,304
T15,T15-Z,Volunteer Status,Females,40 - 44,91,82,89
T15,T15-TOT,Volunteer Status,Persons,40 - 44,1836,2161,2291
T15,T15-1,Volunteer Status,Persons,40 - 44,1320,1598,1561
T15,T15-2,Volunteer Status,Persons,40 - 44,325,388,519
T15,T15-Z,Volunteer Status,Persons,40 - 44,190,181,210
T15,T15-TOT,Volunteer Status,Males,45 - 49,912,997,1048
T15,T15-1,Volunteer Status,Males,45 - 49,683,743,752
T15,T15-2,Volunteer Status,Males,45 - 49,123,153,175
T15,T15-Z,Volunteer Status,Males,45 - 49,107,106,116
T15,T15-TOT,Volunteer Status,Females,45 - 49,817,924,994
T15,T15-1,Volunteer Status,Females,45 - 49,588,646,626
T15,T15-2,Volunteer Status,Females,45 - 49,161,199,274
T15,T15-Z,Volunteer Status,Females,45 - 49,65,79,95
T15,T15-TOT,Volunteer Status,Persons,45 - 49,1729,1920,2039
T15,T15-1,Volunteer Status,Persons,45 - 49,1266,1386,1382
T15,T15-2,Volunteer Status,Persons,45 - 49,284,350,449
T15,T15-Z,Volunteer Status,Persons,45 - 49,173,183,213
T15,T15-TOT,Volunteer Status,Males,50 - 54,809,940,957
T15,T15-1,Volunteer Status,Males,50 - 54,603,721,696
T15,T15-2,Volunteer Status,Males,50 - 54,104,116,162
T15,T15-Z,Volunteer Status,Males,50 - 54,98,96,95
T15,T15-TOT,Volunteer Status,Females,50 - 54,807,839,950
T15,T15-1,Volunteer Status,Females,50 - 54,592,637,674
T15,T15-2,Volunteer Status,Females,50 - 54,156,140,196
T15,T15-Z,Volunteer Status,Females,50 - 54,67,66,79
T15,T15-TOT,Volunteer Status,Persons,50 - 54,1619,1783,1905
T15,T15-1,Volunteer Status,Persons,50 - 54,1195,1359,1375
T15,T15-2,Volunteer Status,Persons,50 - 54,258,261,361
T15,T15-Z,Volunteer Status,Persons,50 - 54,163,159,172
T15,T15-TOT,Volunteer Status,Males,55 - 59,730,824,911
T15,T15-1,Volunteer Status,Males,55 - 59,545,629,669
T15,T15-2,Volunteer Status,Males,55 - 59,96,115,135
T15,T15-Z,Volunteer Status,Males,55 - 59,83,81,106
T15,T15-TOT,Volunteer Status,Females,55 - 59,663,802,826
T15,T15-1,Volunteer Status,Females,55 - 59,485,610,577
T15,T15-2,Volunteer Status,Females,55 - 59,106,140,180
T15,T15-Z,Volunteer Status,Females,55 - 59,72,51,75
T15,T15-TOT,Volunteer Status,Persons,55 - 59,1391,1622,1733
T15,T15-1,Volunteer Status,Persons,55 - 59,1028,1242,1239
T15,T15-2,Volunteer Status,Persons,55 - 59,208,253,312
T15,T15-Z,Volunteer Status,Persons,55 - 59,155,132,185
T20,T20-TOT,Family Type,,,2019,2688,3022
T20,T20-1,Family Type,,,1776,2369,2718
T20,T20-2,Family Type,,,168,216,194
T20,T20-3,Family Type,,,49,77,80
T20,T20-4,Family Type,,,12,21,20
T20,T20-5,Family Type,,,0,3,0
T20,T20-6,Family Type,,,0,0,0
T20,T20-7,Family Type,,,15,11,14
T23,T23-TOT,Size of Household,,,11873,13086,13576
T23,T23-TOT,Size of Household,,,11873,13086,7508
T23,T23-TOT,Size of Household,,,11873,13086,499
T23,T23-TOT,Size of Household,,,11873,13086,102
T23,T23-TOT,Size of Household,,,11873,13086,14
T23,T23-TOT,Size of Household,,,11873,13086,3
T23,T23-TOT,Size of Household,,,11873,13086,3
T23,T23-TOT,Size of Household,,,11873,13086,4277
T23,T23-TOT,Size of Household,,,11873,13086,1182
T23,T23-TOT,Size of Household,,,11873,7030,13576
T23,T23-TOT,Size of Household,,,11873,7030,7508
T23,T23-TOT,Size of Household,,,11873,7030,499
T23,T23-TOT,Size of Household,,,11873,7030,102
T23,T23-TOT,Size of Household,,,11873,7030,14
T23,T23-TOT,Size of Household,,,11873,7030,3
T23,T23-TOT,Size of Household,,,11873,7030,3
T23,T23-TOT,Size of Household,,,11873,7030,4277
T23,T23-TOT,Size of Household,,,11873,7030,1182
T23,T23-TOT,Size of Household,,,11873,388,13576
T23,T23-TOT,Size of Household,,,11873,388,7508
T23,T23-TOT,Size of Household,,,11873,388,499
T23,T23-TOT,Size of Household,,,11873,388,102
T23,T23-TOT,Size of Household,,,11873,388,14
T23,T23-TOT,Size of Household,,,11873,388,3
T23,T23-TOT,Size of Household,,,11873,388,3
T23,T23-TOT,Size of Household,,,11873,388,4277
T23,T23-TOT,Size of Household,,,11873,388,1182
T23,T23-TOT,Size of Household,,,11873,85,13576
T23,T23-TOT,Size of Household,,,11873,85,7508
T23,T23-TOT,Size of Household,,,11873,85,499
T23,T23-TOT,Size of Household,,,11873,85,102
T23,T23-TOT,Size of Household,,,11873,85,14
T23,T23-TOT,Size of Household,,,11873,85,3
T23,T23-TOT,Size of Household,,,11873,85,3
T23,T23-TOT,Size of Household,,,11873,85,4277
T23,T23-TOT,Size of Household,,,11873,85,1182
T23,T23-TOT,Size of Household,,,11873,8,13576
T23,T23-TOT,Size of Household,,,11873,8,7508
T23,T23-TOT,Size of Household,,,11873,8,499
T23,T23-TOT,Size of Household,,,11873,8,102
T23,T23-TOT,Size of Household,,,11873,8,14
T23,T23-TOT,Size of Household,,,11873,8,3
T23,T23-TOT,Size of Household,,,11873,8,3
T23,T23-TOT,Size of Household,,,11873,8,4277
T23,T23-TOT,Size of Household,,,11873,8,1182
T23,T23-TOT,Size of Household,,,11873,0,13576
T23,T23-TOT,Size of Household,,,11873,0,13576
T23,T23-TOT,Size of Household,,,11873,0,7508
T23,T23-TOT,Size of Household,,,11873,0,7508
T23,T23-TOT,Size of Household,,,11873,0,499
T23,T23-TOT,Size of Household,,,11873,0,499
T23,T23-TOT,Size of Household,,,11873,0,102
T23,T23-TOT,Size of Household,,,11873,0,102
T23,T23-TOT,Size of Household,,,11873,0,14
T23,T23-TOT,Size of Household,,,11873,0,14
T23,T23-TOT,Size of Household,,,11873,0,3
T23,T23-TOT,Size of Household,,,11873,0,3
T23,T23-TOT,Size of Household,,,11873,0,3
T23,T23-TOT,Size of Household,,,11873,0,3
T23,T23-TOT,Size of Household,,,11873,0,4277
T23,T23-TOT,Size of Household,,,11873,0,4277
T23,T23-TOT,Size of Household,,,11873,0,1182
T23,T23-TOT,Size of Household,,,11873,0,1182
T23,T23-TOT,Size of Household,,,11873,4426,13576
T23,T23-TOT,Size of Household,,,11873,4426,7508
T23,T23-TOT,Size of Household,,,11873,4426,499
T23,T23-TOT,Size of Household,,,11873,4426,102
T23,T23-TOT,Size of Household,,,11873,4426,14
T23,T23-TOT,Size of Household,,,11873,4426,3
T23,T23-TOT,Size of Household,,,11873,4426,3
T23,T23-TOT,Size of Household,,,11873,4426,4277
T23,T23-TOT,Size of Household,,,11873,4426,1182
T23,T23-TOT,Size of Household,,,11873,1149,13576
T23,T23-TOT,Size of Household,,,11873,1149,7508
T23,T23-TOT,Size of Household,,,11873,1149,499
T23,T23-TOT,Size of Household,,,11873,1149,102
T23,T23-TOT,Size of Household,,,11873,1149,14
T23,T23-TOT,Size of Household,,,11873,1149,3
T23,T23-TOT,Size of Household,,,11873,1149,3
T23,T23-TOT,Size of Household,,,11873,1149,4277
T23,T23-TOT,Size of Household,,,11873,1149,1182
T23,T23-TOT,Size of Household,,,6009,13086,13576
T23,T23-TOT,Size of Household,,,6009,13086,7508
T23,T23-TOT,Size of Household,,,6009,13086,499
T23,T23-TOT,Size of Household,,,6009,13086,102
T23,T23-TOT,Size of Household,,,6009,13086,14
T23,T23-TOT,Size of Household,,,6009,13086,3
T23,T23-TOT,Size of Household,,,6009,13086,3
T23,T23-TOT,Size of Household,,,6009,13086,4277
T23,T23-TOT,Size of Household,,,6009,13086,1182
T23,T23-TOT,Size of Household,,,6009,7030,13576
T23,T23-TOT,Size of Household,,,6009,7030,7508
T23,T23-TOT,Size of Household,,,6009,7030,499
T23,T23-TOT,Size of Household,,,6009,7030,102
T23,T23-TOT,Size of Household,,,6009,7030,14
T23,T23-TOT,Size of Household,,,6009,7030,3
T23,T23-TOT,Size of Household,,,6009,7030,3
T23,T23-TOT,Size of Household,,,6009,7030,4277
T23,T23-TOT,Size of Household,,,6009,7030,1182
T23,T23-TOT,Size of Household,,,6009,388,13576
T23,T23-TOT,Size of Household,,,6009,388,7508
T23,T23-TOT,Size of Household,,,6009,388,499
T23,T23-TOT,Size of Household,,,6009,388,102
T23,T23-TOT,Size of Household,,,6009,388,14
T23,T23-TOT,Size of Household,,,6009,388,3
T23,T23-TOT,Size of Household,,,6009,388,3
T23,T23-TOT,Size of Household,,,6009,388,4277
T23,T23-TOT,Size of Household,,,6009,388,1182
T23,T23-TOT,Size of Household,,,6009,85,13576
T23,T23-TOT,Size of Household,,,6009,85,7508
T23,T23-TOT,Size of Household,,,6009,85,499
T23,T23-TOT,Size of Household,,,6009,85,102
T23,T23-TOT,Size of Household,,,6009,85,14
T23,T23-TOT,Size of Household,,,6009,85,3
T23,T23-TOT,Size of Household,,,6009,85,3
T23,T23-TOT,Size of Household,,,6009,85,4277
T23,T23-TOT,Size of Household,,,6009,85,1182
T23,T23-TOT,Size of Household,,,6009,8,13576
T23,T23-TOT,Size of Household,,,6009,8,7508
T23,T23-TOT,Size of Household,,,6009,8,499
T23,T23-TOT,Size of Household,,,6009,8,102
T23,T23-TOT,Size of Household,,,6009,8,14
T23,T23-TOT,Size of Household,,,6009,8,3
T23,T23-TOT,Size of Household,,,6009,8,3
